order_id,order_date,shipping_date,status,quantity,unit_price,payment_method,customer_id,customer_name,customer_email,customer_city,customer_state,product_id,product_name,category,supplier,review
40343,2025-09-16T20:46:44.000-03:00,2025-09-18T20:46:44.000-03:00,Entregue,-1,4599.0,Boleto,519,João Miguel Carvalho,bernardo84@example.net,Duarte,DF,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
45054,2025-10-05T12:34:37.000-03:00,2025-10-12T12:34:37.000-03:00,Entregue,-1,4599.0,Cartão de crédito,935,Hellena Lima,stella48@example.org,Farias de Albuquerque,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
50354,2025-04-17T05:45:46.000-03:00,2025-04-22T05:45:46.000-03:00,Entregue,-1,4599.0,Pix,771,Alana Rodrigues,sfarias@example.net,Dias da Serra,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
50814,2025-08-22T00:45:21.000-03:00,2025-08-23T00:45:21.000-03:00,Entregue,-1,4599.0,Cartão de crédito,741,Bárbara Pacheco,pedro74@example.com,Santos,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
99500,2025-06-10T22:02:47.000-03:00,,Cancelado,-1,4599.0,Pix,370,Antonella Pimenta,camposmiguel@example.org,Aragão,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,
102008,2025-07-06T12:57:46.000-03:00,2025-07-07T12:57:46.000-03:00,Entregue,-1,4599.0,Pix,444,João Guilherme Sousa,maite52@example.net,Araújo,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
108500,2025-10-21T21:06:52.000-03:00,2025-10-25T21:06:52.000-03:00,Entregue,-1,4599.0,Cartão de crédito,116,Dra. Eduarda Sá,da-costamaria-isis@example.com,Cunha,PE,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
43829,2025-09-07T23:28:20.000-03:00,2025-09-09T23:28:20.000-03:00,Entregue,-1,4599.0,Pix,360,Olivia Cunha,mirellacaldeira@example.com,Macedo dos Dourados,MG,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
47886,2025-03-23T14:50:54.000-03:00,2025-03-26T14:50:54.000-03:00,Entregue,-1,4599.0,Boleto,658,Hellena Sá,pastorjoao-lucas@example.org,Albuquerque,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
51342,2025-04-26T11:22:26.000-03:00,2025-04-28T11:22:26.000-03:00,Entregue,-1,4599.0,Cartão de crédito,489,Matheus Vargas,isadora95@example.com,Pimenta Alegre,GO,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
58400,2025-05-18T23:29:33.000-03:00,2025-05-23T23:29:33.000-03:00,Em trânsito,-1,4599.0,Cartão de crédito,110,Bruno Mendonça,da-rosakaique@example.com,Monteiro,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
61870,2025-02-01T11:54:57.000-03:00,2025-02-05T11:54:57.000-03:00,Entregue,-1,4599.0,Pix,911,Melina Aragão,qnovais@example.net,Rodrigues,MG,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
65291,2025-08-03T18:33:34.000-03:00,2025-08-08T18:33:34.000-03:00,Entregue,-1,4599.0,Pix,823,José Fogaça,dom38@example.net,Oliveira de Cavalcanti,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
65714,2025-05-25T21:37:22.000-03:00,2025-05-27T21:37:22.000-03:00,Entregue,-1,4599.0,Pix,59,Stella Mendes,brayan95@example.net,da Cruz,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
70916,2025-10-17T01:01:36.000-03:00,2025-10-23T01:01:36.000-03:00,Em trânsito,-1,4599.0,Pix,100,Sabrina Caldeira,paraujo@example.com,Pastor,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
87637,2025-12-25T05:11:58.000-03:00,2025-12-27T05:11:58.000-03:00,Entregue,-1,4599.0,Boleto,504,Lavínia Borges,lvasconcelos@example.com,Silva de Minas,BA,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
110874,2025-08-19T00:17:41.000-03:00,2025-08-20T00:17:41.000-03:00,Em trânsito,-1,4599.0,Boleto,319,Maria Alice Pires,joao-vitor93@example.com,da Conceição,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
631,2025-05-12T03:46:04.000-03:00,2025-05-14T03:46:04.000-03:00,Entregue,-1,4599.0,Boleto,567,Allana Silveira,nunesmaria-alice@example.org,da Luz,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
19837,2025-03-13T12:22:07.000-03:00,2025-03-17T12:22:07.000-03:00,Entregue,-1,4599.0,Pix,87,Agatha Novais,maite80@example.org,Gonçalves Grande,RS,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
23700,2025-02-23T23:54:13.000-03:00,2025-02-26T23:54:13.000-03:00,Entregue,-1,4599.0,Cartão de crédito,650,Pedro Henrique Moraes,casa-grandenoah@example.org,Borges,MG,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
27379,2025-11-13T06:08:26.000-03:00,2025-11-18T06:08:26.000-03:00,Entregue,-1,4599.0,Pix,511,Sra. Amanda Azevedo,sarafogaca@example.com,Pacheco do Norte,PR,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
42001,2025-04-03T09:48:19.000-03:00,2025-04-10T09:48:19.000-03:00,Em trânsito,-1,4599.0,Pix,37,Luana Moreira,gael-henriqueda-conceicao@example.net,Ferreira do Galho,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
49145,2025-03-22T19:05:18.000-03:00,2025-03-26T19:05:18.000-03:00,Entregue,-1,4599.0,Cartão de crédito,414,Emanuel Cassiano,beniciocamargo@example.net,Cunha,MG,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
56586,2025-03-11T18:12:44.000-03:00,2025-03-18T18:12:44.000-03:00,Entregue,-1,4599.0,Boleto,119,Sra. Liz Correia,yvasconcelos@example.org,Fernandes de Goiás,CE,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
74115,2025-04-23T18:03:47.000-03:00,2025-04-30T18:03:47.000-03:00,Entregue,-1,4599.0,Pix,713,Vitória Porto,julianabrito@example.org,Silva da Praia,MG,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
104175,2025-08-16T16:48:37.000-03:00,2025-08-19T16:48:37.000-03:00,Entregue,-1,4599.0,Cartão de crédito,162,Gabrielly Farias,cirinoana-carolina@example.org,Cavalcante,PR,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
112752,2025-10-11T03:52:51.000-03:00,,Cancelado,-1,4599.0,Pix,624,Dr. Benjamim da Rocha,ravyjesus@example.com,da Paz,MG,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,
20729,2025-10-12T13:33:01.000-03:00,2025-10-13T13:33:01.000-03:00,Entregue,-1,4599.0,Cartão de crédito,704,Evelyn Oliveira,gnunes@example.org,Câmara,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
59668,2025-07-25T16:40:15.000-03:00,2025-07-26T16:40:15.000-03:00,Entregue,-1,4599.0,Pix,467,Dom da Mata,maitepereira@example.org,Pacheco,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
73548,2025-09-10T07:20:17.000-03:00,2025-09-17T07:20:17.000-03:00,Entregue,-1,4599.0,Cartão de crédito,350,Fernanda Melo,wrodrigues@example.com,da Mata do Sul,PR,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
85771,2025-11-14T13:06:22.000-03:00,2025-11-21T13:06:22.000-03:00,Em trânsito,-1,4599.0,Pix,843,Allana Silveira,pastorhenry-gabriel@example.com,Câmara,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
87891,2025-09-14T05:36:57.000-03:00,2025-09-17T05:36:57.000-03:00,Entregue,-1,4599.0,Cartão de crédito,100,Sabrina Caldeira,paraujo@example.com,Pastor,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
107372,2025-09-13T17:54:25.000-03:00,,Cancelado,-1,4599.0,Cartão de crédito,63,Anthony Gabriel Moura,ayla86@example.net,Jesus Grande,BA,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,
111269,2025-02-05T05:14:26.000-03:00,2025-02-10T05:14:26.000-03:00,Entregue,-1,4599.0,Cartão de crédito,272,João Pimenta,nicole87@example.net,da Cunha,BA,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
111348,2025-02-24T01:03:19.000-03:00,2025-03-02T01:03:19.000-03:00,Entregue,-1,4599.0,Pix,600,Eduarda Silveira,mariane46@example.com,Novais,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
123450,2025-12-17T01:18:31.000-03:00,2025-12-21T01:18:31.000-03:00,Entregue,-1,4599.0,Boleto,108,Isabelly Lopes,da-pazbento@example.org,Nogueira da Serra,SC,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
18721,2025-06-14T14:33:28.000-03:00,,Cancelado,-1,4599.0,Pix,450,Sr. Thomas Freitas,ana-julia18@example.com,Rezende de Minas,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,
45739,2025-12-05T11:46:21.000-03:00,2025-12-10T11:46:21.000-03:00,Entregue,-1,4599.0,Boleto,375,Aurora Monteiro,enzo65@example.com,Rodrigues das Flores,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
54496,2025-03-04T15:27:39.000-03:00,2025-03-06T15:27:39.000-03:00,Entregue,-1,4599.0,Pix,798,Thomas Farias,elisa64@example.com,Cavalcanti,MG,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
66912,2025-09-09T17:06:07.000-03:00,2025-09-10T17:06:07.000-03:00,Entregue,-1,4599.0,Pix,346,Vicente Fernandes,anthony-gabriel99@example.net,Caldeira da Serra,PR,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
81368,2025-06-13T03:47:33.000-03:00,2025-06-18T03:47:33.000-03:00,Entregue,-1,4599.0,Cartão de crédito,906,Oliver Peixoto,costaisis@example.org,Câmara,CE,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
6019,2025-11-22T08:59:01.000-03:00,2025-11-29T08:59:01.000-03:00,Entregue,-1,4599.0,Boleto,374,Sr. Levi Jesus,maria-claraaragao@example.net,Araújo,RS,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
13553,2025-12-20T21:31:36.000-03:00,2025-12-23T21:31:36.000-03:00,Entregue,-1,4599.0,Boleto,673,Dom Fernandes,lsampaio@example.net,Barbosa das Pedras,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
31139,2025-08-05T06:22:07.000-03:00,2025-08-06T06:22:07.000-03:00,Entregue,-1,4599.0,Boleto,648,Ana Liz Castro,oaraujo@example.net,Azevedo,RS,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
65773,2025-03-28T21:50:12.000-03:00,2025-03-29T21:50:12.000-03:00,Entregue,-1,4599.0,Boleto,871,Stephany Cavalcanti,pastorjoao@example.org,Sales Grande,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
73641,2025-08-18T08:40:23.000-03:00,2025-08-19T08:40:23.000-03:00,Entregue,-1,4599.0,Pix,699,Yago Ramos,jesusgabrielly@example.com,das Neves,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
85896,2025-07-01T09:32:21.000-03:00,2025-07-07T09:32:21.000-03:00,Em trânsito,-1,4599.0,Boleto,131,Manuella Caldeira,maria-eduardamendonca@example.net,Casa Grande do Sul,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
92381,2025-04-15T21:37:53.000-03:00,2025-04-22T21:37:53.000-03:00,Entregue,-1,4599.0,Pix,266,Jade Porto,lcamargo@example.com,Costela da Prata,SC,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
93350,2025-06-14T05:33:35.000-03:00,2025-06-16T05:33:35.000-03:00,Entregue,-1,4599.0,Pix,928,Maria Flor Pastor,costalevi@example.org,Siqueira das Flores,MG,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
94290,2025-08-13T17:18:44.000-03:00,2025-08-15T17:18:44.000-03:00,Entregue,-1,4599.0,Boleto,871,Stephany Cavalcanti,pastorjoao@example.org,Sales Grande,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
108761,2025-06-10T22:37:27.000-03:00,,Cancelado,-1,4599.0,Cartão de crédito,336,Antony Vasconcelos,nunesmarcela@example.org,Santos,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,
10477,2025-05-11T03:01:36.000-03:00,2025-05-14T03:01:36.000-03:00,Entregue,-1,4599.0,Boleto,664,Rhavi Aparecida,das-nevesana-liz@example.com,Costela da Serra,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
24510,2025-11-20T03:09:50.000-03:00,2025-11-25T03:09:50.000-03:00,Entregue,-1,4599.0,Pix,511,Sra. Amanda Azevedo,sarafogaca@example.com,Pacheco do Norte,PR,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
33979,2025-10-08T12:48:35.000-03:00,2025-10-15T12:48:35.000-03:00,Entregue,-1,4599.0,Pix,59,Stella Mendes,brayan95@example.net,da Cruz,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
35123,2025-11-11T15:53:00.000-03:00,2025-11-18T15:53:00.000-03:00,Em trânsito,-1,4599.0,Boleto,499,Srta. Emanuella Casa Grande,qmendonca@example.com,Lima de Vieira,DF,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
75097,2025-08-29T15:08:09.000-03:00,2025-09-02T15:08:09.000-03:00,Entregue,-1,4599.0,Cartão de crédito,217,Diego Lima,matteocosta@example.com,Cassiano de da Luz,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
99847,2025-01-04T16:59:52.000-03:00,2025-01-10T16:59:52.000-03:00,Entregue,-1,4599.0,Cartão de crédito,436,Ryan Alves,eduardo45@example.org,Duarte dos Dourados,RS,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
124279,2025-10-28T12:12:27.000-03:00,2025-11-04T12:12:27.000-03:00,Entregue,-1,4599.0,Cartão de crédito,515,Sophie Correia,osantos@example.org,Silva,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
