order_id,order_date,shipping_date,status,quantity,unit_price,payment_method,customer_id,customer_name,customer_email,customer_city,customer_state,product_id,product_name,category,supplier,review
31,2025-11-08T09:48:47.000-03:00,2025-11-09T09:48:47.000-03:00,Em trânsito,1,4599.0,Pix,711,Esther Lima,vbarros@example.com,Correia,SC,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
53,2025-12-19T01:24:59.000-03:00,2025-12-20T01:24:59.000-03:00,Entregue,3,4599.0,Pix,990,Josué da Mata,hadassa41@example.net,Pimenta de da Rosa,BA,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
81,2025-04-04T12:44:24.000-03:00,,Cancelado,3,4599.0,Boleto,497,Henry Castro,vieiracaua@example.com,das Neves do Oeste,MG,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,
255,2025-01-16T06:54:42.000-03:00,,Cancelado,2,4599.0,Boleto,176,Enzo Gabriel Cardoso,giovannaaraujo@example.com,da Costa de da Paz,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,
496,2025-08-29T15:57:48.000-03:00,2025-09-04T15:57:48.000-03:00,Entregue,4,4599.0,Pix,894,Maria Isis Fonseca,kcardoso@example.net,Fernandes de Ramos,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
497,2025-05-16T13:12:01.000-03:00,2025-05-22T13:12:01.000-03:00,Entregue,1,4599.0,Boleto,236,Vinicius Albuquerque,taraujo@example.org,Alves do Campo,RS,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
588,2025-03-21T13:09:47.000-03:00,2025-03-27T13:09:47.000-03:00,Em trânsito,3,4599.0,Pix,359,Ana Lívia Oliveira,ynunes@example.com,Freitas,GO,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
683,2025-06-02T19:37:42.000-03:00,2025-06-09T19:37:42.000-03:00,Entregue,1,4599.0,Cartão de crédito,689,Ayla Cardoso,zoefonseca@example.org,Camargo de Minas,SC,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
772,2025-11-30T16:09:15.000-03:00,2025-12-01T16:09:15.000-03:00,Entregue,1,4599.0,Pix,257,Vinicius Fonseca,luccavasconcelos@example.org,da Costa,GO,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
799,2025-09-11T02:34:02.000-03:00,2025-09-13T02:34:02.000-03:00,Entregue,3,4599.0,Pix,902,João Lucas Siqueira,eduardo12@example.net,Nascimento,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
830,2025-10-28T20:27:52.000-03:00,2025-10-30T20:27:52.000-03:00,Entregue,3,4599.0,Pix,251,Sr. Felipe Correia,nrios@example.org,Moreira da Serra,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
1005,2025-02-14T06:29:31.000-03:00,2025-02-20T06:29:31.000-03:00,Entregue,1,4599.0,Boleto,124,Gustavo Pereira,da-motaolivia@example.net,Rocha,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
1031,2025-11-05T23:47:37.000-03:00,2025-11-09T23:47:37.000-03:00,Entregue,3,4599.0,Pix,106,Joana Teixeira,clariceviana@example.org,Melo,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
1127,2025-09-03T03:17:21.000-03:00,2025-09-07T03:17:21.000-03:00,Entregue,4,4599.0,Pix,455,Pedro Sampaio,jguerra@example.net,Caldeira,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
1143,2025-12-25T17:39:55.000-03:00,2025-12-31T17:39:55.000-03:00,Entregue,4,4599.0,Pix,658,Hellena Sá,pastorjoao-lucas@example.org,Albuquerque,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
1175,2025-03-12T12:57:45.000-03:00,2025-03-16T12:57:45.000-03:00,Entregue,4,4599.0,Pix,425,João Vitor Pinto,augusto08@example.org,Peixoto da Prata,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
1223,2025-03-16T10:36:24.000-03:00,2025-03-21T10:36:24.000-03:00,Entregue,2,4599.0,Boleto,446,Ágatha Silva,zcamargo@example.org,Silva de Albuquerque,GO,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
1404,2025-10-20T19:02:29.000-03:00,2025-10-27T19:02:29.000-03:00,Entregue,4,4599.0,Boleto,99,Daniel Santos,enrico68@example.com,Gonçalves das Flores,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
1426,2025-09-29T21:22:13.000-03:00,2025-09-30T21:22:13.000-03:00,Entregue,2,4599.0,Pix,820,Dom da Conceição,vitoriaborges@example.com,Nogueira,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
1675,2025-11-25T00:31:58.000-03:00,2025-12-02T00:31:58.000-03:00,Entregue,3,4599.0,Cartão de crédito,360,Olivia Cunha,mirellacaldeira@example.com,Macedo dos Dourados,MG,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
1924,2025-01-02T23:04:46.000-03:00,2025-01-05T23:04:46.000-03:00,Entregue,1,4599.0,Boleto,931,Maria Sophia Barbosa,abreutheodoro@example.org,Mendonça da Praia,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
1975,2025-05-30T02:29:07.000-03:00,2025-06-05T02:29:07.000-03:00,Entregue,1,4599.0,Cartão de crédito,441,Joaquim Pires,costacamila@example.com,Costela Verde,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
2052,2025-07-16T09:15:44.000-03:00,2025-07-20T09:15:44.000-03:00,Entregue,3,4599.0,Cartão de crédito,514,Sr. Thales Cassiano,bbarbosa@example.net,da Paz de Casa Grande,PE,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
2096,2025-04-12T00:44:57.000-03:00,2025-04-14T00:44:57.000-03:00,Entregue,2,4599.0,Cartão de crédito,782,Sr. Kaique Fonseca,maitelopes@example.net,Pimenta,MG,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
2238,2025-01-09T07:03:06.000-03:00,2025-01-14T07:03:06.000-03:00,Entregue,4,4599.0,Boleto,588,Luigi Pimenta,heitor52@example.org,Sales Paulista,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
2247,2025-09-23T19:08:06.000-03:00,2025-09-25T19:08:06.000-03:00,Entregue,1,4599.0,Pix,417,Dra. Maria Clara Ramos,yda-luz@example.net,Rocha,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
2443,2025-01-15T07:48:56.000-03:00,2025-01-16T07:48:56.000-03:00,Entregue,4,4599.0,Cartão de crédito,343,Cecilia Vieira,dpinto@example.org,Cavalcanti,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
2484,2025-03-19T18:04:38.000-03:00,2025-03-20T18:04:38.000-03:00,Entregue,4,4599.0,Boleto,769,Theodoro Azevedo,emendonca@example.com,Siqueira da Praia,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
2564,2025-10-19T08:06:37.000-03:00,2025-10-26T08:06:37.000-03:00,Entregue,2,4599.0,Cartão de crédito,1,Renan Marques,tfarias@example.org,Souza da Serra,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
2655,2025-04-12T05:00:40.000-03:00,2025-04-16T05:00:40.000-03:00,Entregue,4,4599.0,Pix,813,Davi Miguel da Conceição,cardosoandre@example.org,Aparecida,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
2662,2025-02-20T00:56:19.000-03:00,2025-02-27T00:56:19.000-03:00,Entregue,1,4599.0,Cartão de crédito,127,Luigi Mendes,onovaes@example.org,Costela,BA,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Não recomendo
2905,2025-05-20T09:16:23.000-03:00,2025-05-24T09:16:23.000-03:00,Entregue,3,4599.0,Boleto,715,Antonella Casa Grande,apolloalbuquerque@example.com,Cavalcanti de da Mata,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
3105,2025-07-18T15:35:11.000-03:00,2025-07-22T15:35:11.000-03:00,Entregue,4,4599.0,Cartão de crédito,776,Enzo Moura,camposana-cecilia@example.net,Leão,SP,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
3213,2025-02-05T07:40:42.000-03:00,2025-02-11T07:40:42.000-03:00,Entregue,2,4599.0,Pix,768,Luiz Felipe Silva,cramos@example.com,Santos,PE,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
3220,2025-10-22T09:26:42.000-03:00,2025-10-24T09:26:42.000-03:00,Entregue,2,4599.0,Pix,13,Bruno Araújo,luisa24@example.com,Cavalcanti de Minas,BA,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
3234,2025-05-16T22:11:39.000-03:00,2025-05-20T22:11:39.000-03:00,Entregue,1,4599.0,Boleto,982,Fernanda Vieira,vicente54@example.net,da Mata,SC,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
3445,2025-11-26T04:15:55.000-03:00,2025-12-03T04:15:55.000-03:00,Entregue,2,4599.0,Boleto,573,Sabrina da Mata,moreiraagatha@example.org,Sousa,RJ,2,Notebook Beta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
