order_id,order_date,shipping_date,status,quantity,unit_price,payment_method,customer_id,customer_name,customer_email,customer_city,customer_state,product_id,product_name,category,supplier,review
148,2025-05-01T23:48:20.000-03:00,2025-05-08T23:48:20.000-03:00,Entregue,3,399.89999999998383,Cartão de crédito,817,Beatriz Farias,pintosara@example.com,Ferreira,MG,6,Tênis Runner,Moda,Estilo Urbano,Qualidade ruim
463,2025-01-12T04:30:13.000-03:00,2025-01-15T04:30:13.000-03:00,Entregue,4,399.9,Boleto,492,Anthony Gabriel Vargas,tlima@example.org,Almeida da Serra,PR,6,Tênis Runner,Moda,Estilo Urbano,Produto chegou antes do esperado
633,2025-10-19T19:03:15.000-03:00,2025-10-24T19:03:15.000-03:00,Entregue,4,399.9,Pix,356,Ana Lívia da Conceição,aurora74@example.com,Barbosa,PR,6,Tênis Runner,Moda,Estilo Urbano,Excelente atendimento
673,2025-01-01T11:05:14.000-03:00,2025-01-04T11:05:14.000-03:00,Em trânsito,2,399.9,Pix,404,Lorena Vieira,srodrigues@example.org,Fernandes da Mata,BA,6,Tênis Runner,Moda,Estilo Urbano,Qualidade ruim
976,2025-01-24T03:05:44.000-03:00,,Cancelado,1,399.9,Boleto,924,Nicolas Siqueira,msouza@example.net,Fogaça,SC,6,Tênis Runner,Moda,Estilo Urbano,
1160,2025-12-15T14:34:09.000-03:00,2025-12-19T14:34:09.000-03:00,Em trânsito,3,399.9,Cartão de crédito,554,Dante Silveira,nogueirabenicio@example.org,Pires,MG,6,Tênis Runner,Moda,Estilo Urbano,Entrega atrasada
1183,2025-04-27T02:17:22.000-03:00,2025-04-29T02:17:22.000-03:00,Entregue,1,399.9,Boleto,517,Srta. Heloísa Machado,andradeisabelly@example.org,Azevedo,RJ,6,Tênis Runner,Moda,Estilo Urbano,Qualidade ruim
1265,2025-01-10T01:06:21.000-03:00,2025-01-16T01:06:21.000-03:00,Entregue,4,399.9,Pix,509,Sara Cassiano,cmacedo@example.org,da Cruz Grande,GO,6,Tênis Runner,Moda,Estilo Urbano,Não recomendo
1303,2025-08-06T10:54:02.000-03:00,2025-08-12T10:54:02.000-03:00,Entregue,2,399.9,Cartão de crédito,678,Isaac Araújo,renan62@example.com,Barbosa de Cardoso,RJ,6,Tênis Runner,Moda,Estilo Urbano,Produto chegou antes do esperado
1460,2025-01-18T17:06:09.000-03:00,2025-01-23T17:06:09.000-03:00,Entregue,2,399.9,Boleto,826,Rhavi Fonseca,vargasmaria-isis@example.org,Melo,CE,6,Tênis Runner,Moda,Estilo Urbano,Entrega atrasada
