order_id,order_date,shipping_date,status,quantity,unit_price,payment_method,customer_id,customer_name,customer_email,customer_city,customer_state,product_id,product_name,category,supplier,review
29340,2025-02-18T08:21:33.000-03:00,2025-02-25T08:21:33.000-03:00,Entregue,-1,3299.9,Cartão de crédito,66,Danilo Ribeiro,limanatalia@example.com,Cavalcante de Castro,MG,1,Smartphone Alpha,Eletrônicos,TechBrasil,Qualidade ruim
48065,2025-12-28T10:45:30.000-03:00,2026-01-03T10:45:30.000-03:00,Entregue,-1,3299.9,Cartão de crédito,1000,Stephany Cardoso,pimentaclara@example.org,Costela da Praia,RJ,1,Smartphone Alpha,Eletrônicos,TechBrasil,Entrega atrasada
49678,2025-11-23T16:37:00.000-03:00,2025-11-25T16:37:00.000-03:00,Entregue,-1,3299.9,Pix,616,Ana Carolina Araújo,ravi-luccacunha@example.net,Novaes,CE,1,Smartphone Alpha,Eletrônicos,TechBrasil,Não recomendo
75304,2025-02-08T23:45:22.000-03:00,2025-02-09T23:45:22.000-03:00,Entregue,-1,3299.9,Boleto,68,Joana Andrade,pvieira@example.org,Fonseca,BA,1,Smartphone Alpha,Eletrônicos,TechBrasil,Excelente atendimento
91937,2025-03-15T06:23:50.000-03:00,2025-03-20T06:23:50.000-03:00,Entregue,-1,3299.9,Cartão de crédito,11,Murilo Sales,rioscaroline@example.com,Cavalcanti,SP,1,Smartphone Alpha,Eletrônicos,TechBrasil,"Muito bom, recomendo"
94643,2025-11-10T11:15:09.000-03:00,2025-11-14T11:15:09.000-03:00,Entregue,-1,3299.9,Boleto,679,Larissa Sampaio,da-cruzliam@example.com,Campos,GO,1,Smartphone Alpha,Eletrônicos,TechBrasil,Produto chegou antes do esperado
95940,2025-01-01T01:59:57.000-03:00,2025-01-06T01:59:57.000-03:00,Entregue,-1,3299.9,Boleto,917,Antonella Montenegro,pachecolaura@example.org,Barbosa da Serra,SP,1,Smartphone Alpha,Eletrônicos,TechBrasil,Qualidade ruim
110203,2025-04-15T13:53:38.000-03:00,2025-04-16T13:53:38.000-03:00,Entregue,-1,3299.9,Pix,191,Maria Alice Brito,ugomes@example.com,Rodrigues dos Dourados,SP,1,Smartphone Alpha,Eletrônicos,TechBrasil,Qualidade ruim
10845,2025-03-26T16:45:15.000-03:00,2025-03-27T16:45:15.000-03:00,Entregue,-1,3299.9,Cartão de crédito,449,Isaac da Paz,sousaotavio@example.org,Silveira Verde,RJ,1,Smartphone Alpha,Eletrônicos,TechBrasil,Não recomendo
64293,2025-03-24T09:23:30.000-03:00,2025-03-30T09:23:30.000-03:00,Entregue,-1,3299.9,Pix,648,Ana Liz Castro,oaraujo@example.net,Azevedo,RS,1,Smartphone Alpha,Eletrônicos,TechBrasil,Entrega atrasada
83620,2025-01-12T10:37:42.000-03:00,2025-01-13T10:37:42.000-03:00,Entregue,-1,3299.9,Cartão de crédito,488,Aylla Campos,mcosta@example.net,Mendonça,SP,1,Smartphone Alpha,Eletrônicos,TechBrasil,Excelente atendimento
87293,2025-06-29T05:15:42.000-03:00,2025-07-04T05:15:42.000-03:00,Entregue,-1,3299.8999999992634,Cartão de crédito,203,Marina Pires,cda-luz@example.net,da Conceição de Camargo,SP,1,Smartphone Alpha,Eletrônicos,TechBrasil,"Muito bom, recomendo"
88166,2025-03-07T04:40:28.000-03:00,2025-03-13T04:40:28.000-03:00,Entregue,-1,3299.9,Cartão de crédito,648,Ana Liz Castro,oaraujo@example.net,Azevedo,RS,1,Smartphone Alpha,Eletrônicos,TechBrasil,Entrega atrasada
102687,2025-10-01T09:33:50.000-03:00,2025-10-05T09:33:50.000-03:00,Entregue,-1,3299.9,Pix,84,Rodrigo Azevedo,arthur-gabrielpereira@example.com,Moreira,SP,1,Smartphone Alpha,Eletrônicos,TechBrasil,Entrega atrasada
112034,2025-04-26T14:23:39.000-03:00,2025-05-03T14:23:39.000-03:00,Entregue,-1,3299.9,Cartão de crédito,282,Vitor Silveira,qfarias@example.org,Guerra,RJ,1,Smartphone Alpha,Eletrônicos,TechBrasil,Produto chegou antes do esperado
124079,2025-02-09T23:00:49.000-03:00,,Cancelado,-1,3299.9,Boleto,522,Dr. Rodrigo Costela,cpacheco@example.org,Moraes de Goiás,RJ,1,Smartphone Alpha,Eletrônicos,TechBrasil,
2148,2025-01-11T17:15:53.000-03:00,2025-01-12T17:15:53.000-03:00,Entregue,-1,3299.9,Cartão de crédito,828,Dra. Júlia Marques,bcavalcante@example.net,Dias,RJ,1,Smartphone Alpha,Eletrônicos,TechBrasil,Excelente atendimento
27265,2025-01-17T01:12:43.000-03:00,2025-01-24T01:12:43.000-03:00,Entregue,-1,3299.9,Cartão de crédito,449,Isaac da Paz,sousaotavio@example.org,Silveira Verde,RJ,1,Smartphone Alpha,Eletrônicos,TechBrasil,Não recomendo
27847,2025-08-16T08:12:28.000-03:00,2025-08-18T08:12:28.000-03:00,Entregue,-1,3299.9,Boleto,53,Mariana Novais,olivianogueira@example.org,Santos,GO,1,Smartphone Alpha,Eletrônicos,TechBrasil,Entrega atrasada
74896,2025-10-12T14:22:10.000-03:00,,Cancelado,-1,3299.9,Boleto,928,Maria Flor Pastor,costalevi@example.org,Siqueira das Flores,MG,1,Smartphone Alpha,Eletrônicos,TechBrasil,
90808,2025-10-15T18:47:08.000-03:00,2025-10-22T18:47:08.000-03:00,Entregue,-1,3299.9,Boleto,293,Alexia Jesus,sofia45@example.net,Vieira do Oeste,BA,1,Smartphone Alpha,Eletrônicos,TechBrasil,"Muito bom, recomendo"
108943,2025-06-04T11:27:00.000-03:00,,Cancelado,-1,3299.9,Boleto,652,Yago Silveira,diegomartins@example.net,Moraes,MG,1,Smartphone Alpha,Eletrônicos,TechBrasil,
114692,2025-12-22T11:14:30.000-03:00,2025-12-27T11:14:30.000-03:00,Entregue,-1,3299.9,Boleto,681,Thales Pastor,ferreiradom@example.com,Ramos,BA,1,Smartphone Alpha,Eletrônicos,TechBrasil,Entrega atrasada
116526,2025-12-06T16:51:33.000-03:00,2025-12-09T16:51:33.000-03:00,Entregue,-1,3299.9,Boleto,269,Rhavi Costela,zoecavalcante@example.org,Oliveira da Praia,RJ,1,Smartphone Alpha,Eletrônicos,TechBrasil,Produto chegou antes do esperado
7735,2025-07-23T19:51:32.000-03:00,2025-07-26T19:51:32.000-03:00,Entregue,-1,3299.9,Cartão de crédito,148,Clarice Aragão,pastorryan@example.net,Barros do Campo,MG,1,Smartphone Alpha,Eletrônicos,TechBrasil,Entrega atrasada
