order_id,order_date,shipping_date,status,quantity,unit_price,payment_method,customer_id,customer_name,customer_email,customer_city,customer_state,product_id,product_name,category,supplier,review
133,2025-08-01T05:31:33.000-03:00,2025-08-03T05:31:33.000-03:00,Entregue,1,2899.0,Pix,429,Luiz Felipe Costa,epinto@example.org,Silveira,RJ,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
183,2025-12-15T11:21:42.000-03:00,2025-12-22T11:21:42.000-03:00,Em trânsito,4,2899.0,Pix,330,Alexia Barbosa,isabellycaldeira@example.net,Lima da Prata,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
808,2025-06-25T08:56:54.000-03:00,2025-06-27T08:56:54.000-03:00,Entregue,2,2899.0,Cartão de crédito,511,Sra. Amanda Azevedo,sarafogaca@example.com,Pacheco do Norte,PR,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
1016,2025-09-13T21:42:26.000-03:00,2025-09-14T21:42:26.000-03:00,Entregue,2,2899.0,Pix,787,Marcelo Andrade,gaelcampos@example.net,Borges do Amparo,MG,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
1165,2025-06-29T15:15:33.000-03:00,2025-07-02T15:15:33.000-03:00,Entregue,4,2899.0,Cartão de crédito,744,Mirella Pacheco,abreukevin@example.net,Gonçalves,MG,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Não recomendo
1496,2025-02-19T19:28:42.000-03:00,2025-02-24T19:28:42.000-03:00,Entregue,4,2899.0,Boleto,744,Mirella Pacheco,abreukevin@example.net,Gonçalves,MG,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
1591,2025-10-16T21:24:10.000-03:00,2025-10-23T21:24:10.000-03:00,Entregue,1,2899.0,Cartão de crédito,337,João Pedro Machado,estherda-rocha@example.org,Guerra,PE,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
1766,2025-11-19T08:43:28.000-03:00,2025-11-26T08:43:28.000-03:00,Entregue,3,2899.0,Pix,14,Ana Cecília Guerra,davi-lucca47@example.com,Porto,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
1808,2025-03-18T06:53:38.000-03:00,2025-03-21T06:53:38.000-03:00,Em trânsito,2,2899.0,Boleto,516,Maria Liz Moreira,araujojosue@example.org,Rezende,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
1829,2025-06-10T12:21:29.000-03:00,2025-06-12T12:21:29.000-03:00,Entregue,3,2899.0,Boleto,915,Maria Isis Siqueira,qda-conceicao@example.org,Araújo do Galho,MG,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
2025,2025-09-24T07:48:30.000-03:00,2025-09-30T07:48:30.000-03:00,Entregue,3,2899.0,Boleto,895,Dr. Rael Alves,carvalhobento@example.org,da Costa,PR,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
2235,2025-04-10T00:13:53.000-03:00,2025-04-12T00:13:53.000-03:00,Entregue,2,2899.0,Boleto,226,Ravi Fernandes,isabela91@example.com,Moura,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
2522,2025-01-08T23:47:29.000-03:00,2025-01-09T23:47:29.000-03:00,Em trânsito,4,2899.0,Cartão de crédito,190,Isabel Alves,davida-mota@example.com,Lopes,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
3026,2025-02-01T05:43:55.000-03:00,2025-02-03T05:43:55.000-03:00,Entregue,1,2899.0,Cartão de crédito,83,Sra. Luana Moreira,lgarcia@example.net,Teixeira do Oeste,RJ,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
3089,2025-12-27T02:34:26.000-03:00,2025-12-30T02:34:26.000-03:00,Entregue,4,2899.0,Pix,160,Marina Duarte,ferreiraeduardo@example.net,Alves da Mata,RS,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Não recomendo
3152,2025-10-09T12:10:30.000-03:00,2025-10-14T12:10:30.000-03:00,Entregue,4,2899.0,Pix,452,Maria Júlia Campos,nviana@example.org,Sales de Cassiano,MG,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
3475,2025-09-13T03:21:08.000-03:00,2025-09-15T03:21:08.000-03:00,Entregue,3,2899.0,Pix,333,Leandro Melo,luiz-miguelmoura@example.net,Guerra do Sul,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
3566,2025-07-06T07:14:06.000-03:00,2025-07-08T07:14:06.000-03:00,Entregue,3,2899.0,Pix,889,Dante Siqueira,pietrovieira@example.com,Oliveira,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
3577,2025-05-05T06:27:06.000-03:00,2025-05-11T06:27:06.000-03:00,Entregue,3,2899.0,Boleto,247,Gael Moraes,scosta@example.org,Pimenta,RJ,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
3657,2025-05-14T06:12:30.000-03:00,2025-05-15T06:12:30.000-03:00,Entregue,3,2899.0,Cartão de crédito,84,Rodrigo Azevedo,arthur-gabrielpereira@example.com,Moreira,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
4092,2025-11-18T17:18:12.000-03:00,2025-11-24T17:18:12.000-03:00,Em trânsito,2,2899.0,Pix,657,Bento Jesus,nmartins@example.com,Sales,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
4167,2025-10-16T21:52:09.000-03:00,2025-10-18T21:52:09.000-03:00,Entregue,2,2899.0,Pix,870,Pedro Henrique da Costa,rafaela17@example.org,Andrade,GO,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
4182,2025-04-26T21:04:08.000-03:00,2025-05-02T21:04:08.000-03:00,Entregue,2,2899.0,Cartão de crédito,295,Maria Luiza Cavalcanti,ana-liznogueira@example.com,Vargas dos Dourados,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Não recomendo
5251,2025-06-02T10:41:50.000-03:00,2025-06-03T10:41:50.000-03:00,Entregue,3,2899.0,Pix,614,Cecilia Azevedo,liamcarvalho@example.com,Caldeira,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,
5597,2025-05-09T19:52:46.000-03:00,2025-05-15T19:52:46.000-03:00,Entregue,3,2899.0,Cartão de crédito,966,Caleb Vieira,raquelmacedo@example.net,Cardoso,RJ,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
6319,2025-01-22T00:29:27.000-03:00,2025-01-26T00:29:27.000-03:00,Entregue,4,2899.0,Boleto,269,Rhavi Costela,zoecavalcante@example.org,Oliveira da Praia,RJ,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
7066,2025-05-16T16:53:25.000-03:00,2025-05-19T16:53:25.000-03:00,Entregue,2,2899.0,Boleto,973,Sr. Lorenzo Nogueira,oliverda-cunha@example.org,Pereira Verde,RS,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
7333,2025-06-06T20:20:03.000-03:00,2025-06-11T20:20:03.000-03:00,Entregue,2,2899.0,Cartão de crédito,79,Caleb Nunes,isabella36@example.com,Moura,RJ,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
7342,2025-07-03T05:35:21.000-03:00,2025-07-04T05:35:21.000-03:00,Entregue,4,2899.0,Pix,708,Joaquim da Conceição,da-pazjoaquim@example.org,Vasconcelos,BA,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
7497,2025-04-28T07:04:49.000-03:00,2025-05-03T07:04:49.000-03:00,Entregue,3,2899.0,Pix,902,João Lucas Siqueira,eduardo12@example.net,Nascimento,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,
7554,2025-04-14T08:02:58.000-03:00,2025-04-20T08:02:58.000-03:00,Entregue,1,2899.0,Pix,736,Otávio Andrade,benjamin97@example.net,Moraes,PE,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Não recomendo
7810,2025-05-03T13:42:01.000-03:00,2025-05-05T13:42:01.000-03:00,Entregue,2,2899.0,Cartão de crédito,192,Mariane Mendes,vrocha@example.org,Brito Paulista,CE,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
8222,2025-09-29T16:47:12.000-03:00,2025-09-30T16:47:12.000-03:00,Entregue,4,2899.0,Pix,281,Dr. José Pedro da Luz,rebeca25@example.com,Abreu,CE,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
8249,2025-06-04T19:53:37.000-03:00,2025-06-10T19:53:37.000-03:00,Entregue,1,2899.0,Boleto,682,Gabriel Ramos,rodrigo74@example.org,Nunes da Prata,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
8354,2025-12-25T21:16:23.000-03:00,2025-12-29T21:16:23.000-03:00,Em trânsito,3,2899.0,Boleto,868,Sara Pinto,acavalcante@example.org,das Neves de Rocha,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
8464,2025-02-15T19:15:34.000-03:00,2025-02-17T19:15:34.000-03:00,Entregue,2,2899.0,Boleto,153,Marcela da Rocha,csouza@example.net,Pacheco das Flores,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Entrega atrasada
8654,2025-08-03T03:46:28.000-03:00,2025-08-05T03:46:28.000-03:00,Entregue,3,2899.0,Cartão de crédito,463,Arthur Miguel Vasconcelos,calebcavalcante@example.com,da Cruz dos Dourados,SC,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Não recomendo
8701,2025-11-18T05:16:52.000-03:00,2025-11-24T05:16:52.000-03:00,Entregue,3,2899.0,Pix,138,Bárbara Carvalho,ryanrocha@example.net,Castro de Caldeira,RS,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
8716,2025-01-09T07:23:24.000-03:00,2025-01-10T07:23:24.000-03:00,Entregue,2,2899.0,Boleto,536,Bryan da Mata,casa-grandemarcelo@example.net,Borges,GO,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Produto chegou antes do esperado
8845,2025-01-03T13:27:20.000-03:00,2025-01-04T13:27:20.000-03:00,Em trânsito,3,2899.0,Pix,239,Vitória Campos,isabelaguerra@example.com,Caldeira,PR,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Não recomendo
