order_id,order_date,shipping_date,status,quantity,unit_price,payment_method,customer_id,customer_name,customer_email,customer_city,customer_state,product_id,product_name,category,supplier,review
34,2025-01-20T11:03:28.000-03:00,2025-01-24T11:03:28.000-03:00,Entregue,1,99.9,Boleto,794,Gabriela Nascimento,ana-laura19@example.net,Campos da Praia,PR,5,Camiseta Basic,Moda,ModaTop,"Muito bom, recomendo"
78,2025-09-02T01:25:05.000-03:00,2025-09-05T01:25:05.000-03:00,Em trânsito,3,99.9,Cartão de crédito,39,Bruna Machado,pedro82@example.org,Carvalho de Nunes,RS,5,Camiseta Basic,Moda,ModaTop,"Muito bom, recomendo"
101,2025-05-23T06:21:52.000-03:00,2025-05-30T06:21:52.000-03:00,Entregue,4,99.9,Pix,759,Gustavo Henrique Gomes,ana-beatriz03@example.net,Cavalcante,CE,5,Camiseta Basic,Moda,ModaTop,"Muito bom, recomendo"
108,2025-12-10T00:12:56.000-03:00,2025-12-11T00:12:56.000-03:00,Entregue,3,99.9,Boleto,891,Danilo Gomes,ccosta@example.org,Fogaça Verde,RS,5,Camiseta Basic,Moda,ModaTop,"Muito bom, recomendo"
115,2025-10-05T16:00:43.000-03:00,2025-10-07T16:00:43.000-03:00,Entregue,2,99.9,Cartão de crédito,245,José Pedro Pereira,luanapereira@example.com,da Rosa,SP,5,Camiseta Basic,Moda,ModaTop,Excelente atendimento
137,2025-05-25T05:51:32.000-03:00,2025-05-28T05:51:32.000-03:00,Entregue,3,99.9,Pix,324,Laura Aragão,lorenamarques@example.com,Araújo,SP,5,Camiseta Basic,Moda,ModaTop,Produto chegou antes do esperado
296,2025-11-26T17:40:39.000-03:00,2025-11-27T17:40:39.000-03:00,Entregue,4,99.9,Cartão de crédito,363,Yasmin Vieira,mmarques@example.org,Cirino das Pedras,RJ,5,Camiseta Basic,Moda,ModaTop,Produto chegou antes do esperado
322,2025-03-19T13:51:07.000-03:00,2025-03-21T13:51:07.000-03:00,Entregue,4,99.9,Pix,82,Heloisa Souza,mcardoso@example.net,Montenegro da Serra,PR,5,Camiseta Basic,Moda,ModaTop,Excelente atendimento
368,2025-03-27T10:31:39.000-03:00,2025-03-30T10:31:39.000-03:00,Entregue,4,99.89999999998723,Boleto,731,Théo Pinto,mariane74@example.com,Sales de Castro,SP,5,Camiseta Basic,Moda,ModaTop,Entrega atrasada
436,2025-11-01T11:57:10.000-03:00,2025-11-03T11:57:10.000-03:00,Entregue,2,99.9,Cartão de crédito,989,Aylla Novais,levi81@example.net,da Cunha,SP,5,Camiseta Basic,Moda,ModaTop,Entrega atrasada
472,2025-06-22T17:18:02.000-03:00,2025-06-28T17:18:02.000-03:00,Entregue,3,99.9,Pix,309,Heloisa Pacheco,aragaopietra@example.org,Macedo,SC,5,Camiseta Basic,Moda,ModaTop,"Muito bom, recomendo"
481,2025-02-22T22:34:12.000-03:00,2025-02-26T22:34:12.000-03:00,Entregue,2,99.9,Pix,960,Matteo da Conceição,sousaallana@example.com,da Paz,RS,5,Camiseta Basic,Moda,ModaTop,Qualidade ruim
597,2025-10-09T09:32:41.000-03:00,2025-10-16T09:32:41.000-03:00,Entregue,4,99.9,Pix,860,Agatha da Rocha,bryan52@example.org,Marques,SP,5,Camiseta Basic,Moda,ModaTop,Qualidade ruim
642,2025-03-07T20:26:35.000-03:00,2025-03-10T20:26:35.000-03:00,Entregue,4,99.9,Boleto,812,Ana Beatriz Jesus,da-rosatheo@example.org,Brito de Ramos,BA,5,Camiseta Basic,Moda,ModaTop,"Muito bom, recomendo"
833,2025-10-20T18:27:47.000-03:00,2025-10-27T18:27:47.000-03:00,Entregue,1,99.9,Boleto,994,Hellena Montenegro,da-cruzguilherme@example.net,Porto de Goiás,MG,5,Camiseta Basic,Moda,ModaTop,Qualidade ruim
857,2025-07-09T13:14:55.000-03:00,2025-07-12T13:14:55.000-03:00,Entregue,2,99.9,Cartão de crédito,375,Aurora Monteiro,enzo65@example.com,Rodrigues das Flores,SP,5,Camiseta Basic,Moda,ModaTop,"Muito bom, recomendo"
898,2025-05-20T09:46:26.000-03:00,2025-05-22T09:46:26.000-03:00,Entregue,3,99.9,Cartão de crédito,304,Júlia Teixeira,leandro70@example.com,Rocha dos Dourados,PR,5,Camiseta Basic,Moda,ModaTop,Qualidade ruim
1088,2025-11-08T11:19:58.000-03:00,2025-11-09T11:19:58.000-03:00,Entregue,3,99.9,Pix,584,Stella Cunha,dsantos@example.org,Sampaio,RJ,5,Camiseta Basic,Moda,ModaTop,Excelente atendimento
1201,2025-11-21T22:46:37.000-03:00,,Cancelado,3,99.89999999998723,Boleto,172,Kevin Rezende,brenda85@example.org,Moreira de Minas,SP,5,Camiseta Basic,Moda,ModaTop,
1226,2025-03-12T14:19:50.000-03:00,2025-03-14T14:19:50.000-03:00,Entregue,2,99.9,Pix,55,Rodrigo Farias,marquesbenjamim@example.com,Aparecida,MG,5,Camiseta Basic,Moda,ModaTop,Qualidade ruim
1238,2025-04-20T22:42:45.000-03:00,2025-04-23T22:42:45.000-03:00,Entregue,4,99.9,Cartão de crédito,279,João Vitor Lopes,eduardo95@example.net,Albuquerque da Prata,RS,5,Camiseta Basic,Moda,ModaTop,Não recomendo
1352,2025-07-07T08:30:23.000-03:00,2025-07-13T08:30:23.000-03:00,Entregue,2,99.9,Boleto,653,Benício da Costa,almeidaluana@example.net,Freitas da Praia,MG,5,Camiseta Basic,Moda,ModaTop,Não recomendo
1378,2025-05-26T08:57:23.000-03:00,2025-06-01T08:57:23.000-03:00,Entregue,3,99.9,Boleto,672,Dr. Davi Lucas Albuquerque,matteopastor@example.com,Montenegro de Goiás,CE,5,Camiseta Basic,Moda,ModaTop,Entrega atrasada
1561,2025-09-07T05:04:52.000-03:00,,Cancelado,1,99.89999999998723,Cartão de crédito,645,Davi Lucca Correia,andrademurilo@example.org,da Conceição,SP,5,Camiseta Basic,Moda,ModaTop,
1650,2025-07-20T19:34:32.000-03:00,2025-07-22T19:34:32.000-03:00,Em trânsito,3,99.9,Pix,725,Sr. Igor Araújo,eduardocunha@example.org,Mendonça,MG,5,Camiseta Basic,Moda,ModaTop,Qualidade ruim
1718,2025-03-27T13:04:22.000-03:00,2025-04-01T13:04:22.000-03:00,Entregue,1,99.9,Cartão de crédito,807,Dra. Bárbara Almeida,flima@example.com,Oliveira,GO,5,Camiseta Basic,Moda,ModaTop,"Muito bom, recomendo"
2142,2025-05-20T02:50:45.000-03:00,2025-05-22T02:50:45.000-03:00,Entregue,2,99.9,Cartão de crédito,911,Melina Aragão,qnovais@example.net,Rodrigues,MG,5,Camiseta Basic,Moda,ModaTop,"Muito bom, recomendo"
2225,2025-09-13T04:04:08.000-03:00,,Cancelado,1,99.9,Pix,940,Henry Pastor,rodriguesolivia@example.net,Sampaio,MG,5,Camiseta Basic,Moda,ModaTop,
2259,2025-07-02T17:32:24.000-03:00,2025-07-03T17:32:24.000-03:00,Entregue,4,99.9,Cartão de crédito,279,João Vitor Lopes,eduardo95@example.net,Albuquerque da Prata,RS,5,Camiseta Basic,Moda,ModaTop,Não recomendo
2393,2025-09-02T02:05:29.000-03:00,2025-09-09T02:05:29.000-03:00,Entregue,4,99.89999999998723,Pix,222,Maria Eduarda Rocha,tda-cruz@example.org,da Cunha,MG,5,Camiseta Basic,Moda,ModaTop,Produto chegou antes do esperado
2563,2025-10-22T01:06:48.000-03:00,2025-10-29T01:06:48.000-03:00,Entregue,2,99.9,Boleto,557,Levi Cavalcanti,muriloda-cunha@example.org,Ferreira,SP,5,Camiseta Basic,Moda,ModaTop,Produto chegou antes do esperado
2656,2025-01-28T01:34:27.000-03:00,2025-02-04T01:34:27.000-03:00,Entregue,3,99.9,Boleto,975,Heitor Machado,zmoura@example.org,Macedo da Mata,SP,5,Camiseta Basic,Moda,ModaTop,Produto chegou antes do esperado
2776,2025-05-10T20:01:35.000-03:00,2025-05-14T20:01:35.000-03:00,Entregue,3,99.9,Pix,549,Thales Moreira,pedro-miguelmontenegro@example.net,Fernandes,MG,5,Camiseta Basic,Moda,ModaTop,Entrega atrasada
2811,2025-12-16T04:03:23.000-03:00,2025-12-17T04:03:23.000-03:00,Entregue,4,99.9,Cartão de crédito,554,Dante Silveira,nogueirabenicio@example.org,Pires,MG,5,Camiseta Basic,Moda,ModaTop,Produto chegou antes do esperado
2848,2025-01-02T14:16:23.000-03:00,2025-01-03T14:16:23.000-03:00,Entregue,2,99.9,Boleto,762,Benjamin Mendes,vargasana-luiza@example.com,Albuquerque do Amparo,SP,5,Camiseta Basic,Moda,ModaTop,"Muito bom, recomendo"
2923,2025-08-20T10:31:46.000-03:00,2025-08-21T10:31:46.000-03:00,Entregue,4,99.9,Pix,163,Henrique Silveira,laisnogueira@example.com,Abreu da Serra,PR,5,Camiseta Basic,Moda,ModaTop,Excelente atendimento
3062,2025-10-31T18:06:14.000-03:00,,Cancelado,2,99.9,Pix,807,Dra. Bárbara Almeida,flima@example.com,Oliveira,GO,5,Camiseta Basic,Moda,ModaTop,
3226,2025-09-14T14:42:14.000-03:00,2025-09-19T14:42:14.000-03:00,Entregue,2,99.9,Boleto,898,Maria Isis Fogaça,ada-conceicao@example.net,Azevedo,CE,5,Camiseta Basic,Moda,ModaTop,Não recomendo
3352,2025-10-24T22:42:05.000-03:00,2025-10-29T22:42:05.000-03:00,Entregue,3,99.9,Pix,225,Sr. Alexandre Nogueira,vieirapedro-henrique@example.net,Barros do Oeste,SP,5,Camiseta Basic,Moda,ModaTop,Produto chegou antes do esperado
3377,2025-01-04T05:29:14.000-03:00,2025-01-10T05:29:14.000-03:00,Entregue,3,99.9,Cartão de crédito,104,Sara Albuquerque,da-rochaluisa@example.net,Lopes Paulista,MG,5,Camiseta Basic,Moda,ModaTop,Entrega atrasada
3425,2025-07-09T11:12:57.000-03:00,2025-07-14T11:12:57.000-03:00,Entregue,3,99.9,Pix,489,Matheus Vargas,isadora95@example.com,Pimenta Alegre,GO,5,Camiseta Basic,Moda,ModaTop,Produto chegou antes do esperado
3431,2025-01-19T10:01:53.000-03:00,2025-01-23T10:01:53.000-03:00,Entregue,1,99.9,Boleto,5,Kamilly Pereira,vitor-gabriel17@example.net,Cirino,SP,5,Camiseta Basic,Moda,ModaTop,Não recomendo
3885,2025-10-16T21:25:07.000-03:00,2025-10-18T21:25:07.000-03:00,Entregue,3,99.9,Cartão de crédito,483,Maria Helena Cardoso,riosmatteo@example.com,Gomes de Gomes,RJ,5,Camiseta Basic,Moda,ModaTop,Excelente atendimento
4132,2025-05-25T04:16:58.000-03:00,,Cancelado,1,99.9,Boleto,47,Enzo Gabriel Ribeiro,limakevin@example.net,da Paz,SP,5,Camiseta Basic,Moda,ModaTop,
4186,2025-11-12T20:05:33.000-03:00,,Cancelado,2,99.9,Boleto,865,Marina Barros,theoaparecida@example.org,Teixeira dos Dourados,RJ,5,Camiseta Basic,Moda,ModaTop,
4364,2025-10-24T17:53:15.000-03:00,2025-10-29T17:53:15.000-03:00,Entregue,4,99.9,Boleto,584,Stella Cunha,dsantos@example.org,Sampaio,RJ,5,Camiseta Basic,Moda,ModaTop,Não recomendo
4391,2025-03-14T23:38:37.000-03:00,2025-03-16T23:38:37.000-03:00,Entregue,1,99.9,Pix,433,Hadassa Costa,vieiraraquel@example.com,da Rosa,PR,5,Camiseta Basic,Moda,ModaTop,Não recomendo
4489,2025-07-31T21:01:08.000-03:00,2025-08-04T21:01:08.000-03:00,Entregue,1,99.9,Pix,635,Arthur Miguel Novaes,ana-laurafonseca@example.com,Cassiano,SP,5,Camiseta Basic,Moda,ModaTop,Qualidade ruim
4838,2025-05-14T00:24:09.000-03:00,,Cancelado,4,99.9,Pix,90,Igor Farias,arthur-miguel66@example.com,Freitas,MG,5,Camiseta Basic,Moda,ModaTop,
4865,2025-03-14T21:58:17.000-03:00,2025-03-18T21:58:17.000-03:00,Entregue,3,99.9,Cartão de crédito,628,Maria Júlia Rodrigues,ana-ceciliaalbuquerque@example.org,Moraes,SC,5,Camiseta Basic,Moda,ModaTop,Excelente atendimento
4918,2025-10-08T14:42:55.000-03:00,2025-10-15T14:42:55.000-03:00,Entregue,1,99.9,Cartão de crédito,71,Emilly Rodrigues,carvalhohenry@example.com,Moura,SC,5,Camiseta Basic,Moda,ModaTop,Não recomendo
5119,2025-08-20T07:15:08.000-03:00,2025-08-27T07:15:08.000-03:00,Entregue,2,99.9,Boleto,287,Dr. Arthur Gabriel Pastor,emilly18@example.com,Nascimento,RJ,5,Camiseta Basic,Moda,ModaTop,Excelente atendimento
5156,2025-03-29T12:00:46.000-03:00,2025-04-01T12:00:46.000-03:00,Em trânsito,4,99.9,Boleto,111,Maria Laura Carvalho,jose-miguel25@example.com,Gonçalves,SP,5,Camiseta Basic,Moda,ModaTop,Produto chegou antes do esperado
5298,2025-03-20T17:09:49.000-03:00,2025-03-22T17:09:49.000-03:00,Entregue,2,99.9,Boleto,228,João Pedro da Luz,kandrade@example.net,Pastor,RJ,5,Camiseta Basic,Moda,ModaTop,Não recomendo
