order_id,order_date,shipping_date,status,quantity,unit_price,payment_method,customer_id,customer_name,customer_email,customer_city,customer_state,product_id,product_name,category,supplier,review
211,2025-07-23T13:47:31.000-03:00,2025-07-30T13:47:31.000-03:00,Entregue,1,599.9,Boleto,62,Anthony Caldeira,dcampos@example.org,Cassiano,SP,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
451,2025-02-15T19:42:39.000-03:00,2025-02-16T19:42:39.000-03:00,Entregue,1,599.9,Boleto,892,Alice Montenegro,alana68@example.com,Montenegro do Oeste,PE,7,Jaqueta Urban,Moda,ModaTop,Entrega atrasada
471,2025-03-29T09:15:02.000-03:00,2025-04-03T09:15:02.000-03:00,Entregue,3,599.9,Boleto,605,José Moura,hvasconcelos@example.org,Santos,SP,7,Jaqueta Urban,Moda,ModaTop,Qualidade ruim
847,2025-12-23T02:38:41.000-03:00,2025-12-24T02:38:41.000-03:00,Entregue,3,599.8999999999498,Cartão de crédito,852,Fernando Freitas,lramos@example.net,Vasconcelos Paulista,SC,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
858,2025-02-05T21:17:38.000-03:00,2025-02-09T21:17:38.000-03:00,Entregue,3,599.9,Cartão de crédito,8,Ágatha Aragão,carolinasantos@example.com,Brito,PE,7,Jaqueta Urban,Moda,ModaTop,Qualidade ruim
939,2025-03-28T14:53:15.000-03:00,2025-04-04T14:53:15.000-03:00,Em trânsito,4,599.9,Cartão de crédito,455,Pedro Sampaio,jguerra@example.net,Caldeira,SP,7,Jaqueta Urban,Moda,ModaTop,Entrega atrasada
1133,2025-12-27T15:02:23.000-03:00,2025-12-28T15:02:23.000-03:00,Entregue,2,599.9,Boleto,77,Sr. Paulo da Mata,znovaes@example.org,Leão,SC,7,Jaqueta Urban,Moda,ModaTop,Qualidade ruim
1212,2025-05-23T20:40:40.000-03:00,2025-05-30T20:40:40.000-03:00,Entregue,1,599.9,Cartão de crédito,812,Ana Beatriz Jesus,da-rosatheo@example.org,Brito de Ramos,BA,7,Jaqueta Urban,Moda,ModaTop,Não recomendo
1342,2025-11-03T19:40:14.000-03:00,2025-11-07T19:40:14.000-03:00,Entregue,2,599.9,Pix,336,Antony Vasconcelos,nunesmarcela@example.org,Santos,SP,7,Jaqueta Urban,Moda,ModaTop,Entrega atrasada
1415,2025-09-11T14:57:19.000-03:00,2025-09-18T14:57:19.000-03:00,Entregue,2,599.9,Pix,609,Miguel Duarte,da-rochamaya@example.com,Freitas,MG,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
1417,2025-02-06T13:28:17.000-03:00,2025-02-13T13:28:17.000-03:00,Entregue,3,599.9,Cartão de crédito,772,Luiz Fernando Moura,tmonteiro@example.net,Pimenta,BA,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
1537,2025-08-03T20:18:46.000-03:00,2025-08-05T20:18:46.000-03:00,Entregue,3,599.9,Cartão de crédito,956,Lucas Andrade,olivia84@example.net,Caldeira de Costela,RJ,7,Jaqueta Urban,Moda,ModaTop,Entrega atrasada
1618,2025-05-16T16:04:18.000-03:00,2025-05-20T16:04:18.000-03:00,Entregue,1,599.9,Boleto,652,Yago Silveira,diegomartins@example.net,Moraes,MG,7,Jaqueta Urban,Moda,ModaTop,Qualidade ruim
1653,2025-08-23T22:59:27.000-03:00,2025-08-29T22:59:27.000-03:00,Entregue,4,599.9,Pix,435,Dra. Ester Cavalcante,jose-miguel29@example.com,Fogaça Paulista,SP,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
1888,2025-03-19T22:15:50.000-03:00,2025-03-26T22:15:50.000-03:00,Entregue,1,599.9,Cartão de crédito,138,Bárbara Carvalho,ryanrocha@example.net,Castro de Caldeira,RS,7,Jaqueta Urban,Moda,ModaTop,Não recomendo
2044,2025-04-19T01:42:36.000-03:00,2025-04-25T01:42:36.000-03:00,Entregue,1,599.9,Pix,966,Caleb Vieira,raquelmacedo@example.net,Cardoso,RJ,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
2622,2025-08-22T16:53:26.000-03:00,2025-08-29T16:53:26.000-03:00,Em trânsito,2,599.9,Boleto,450,Sr. Thomas Freitas,ana-julia18@example.com,Rezende de Minas,SP,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
2924,2025-04-13T22:02:47.000-03:00,2025-04-17T22:02:47.000-03:00,Entregue,2,599.9,Boleto,48,Daniela Pastor,brenocosta@example.com,Novais do Oeste,MG,7,Jaqueta Urban,Moda,ModaTop,Qualidade ruim
3175,2025-10-22T04:15:36.000-03:00,2025-10-27T04:15:36.000-03:00,Em trânsito,1,599.9,Pix,632,Dr. Levi da Mata,maria-isisramos@example.com,Borges da Mata,CE,7,Jaqueta Urban,Moda,ModaTop,Entrega atrasada
3242,2025-08-31T02:48:36.000-03:00,2025-09-06T02:48:36.000-03:00,Entregue,4,599.9,Pix,905,Liz Lima,fernandapeixoto@example.com,da Conceição de Goiás,RJ,7,Jaqueta Urban,Moda,ModaTop,Excelente atendimento
3441,2025-09-13T04:10:24.000-03:00,2025-09-17T04:10:24.000-03:00,Entregue,3,599.9,Boleto,923,Sr. Lucca Albuquerque,brayan05@example.com,Gomes,CE,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
3796,2025-12-30T17:33:55.000-03:00,2026-01-06T17:33:55.000-03:00,Entregue,1,599.9,Cartão de crédito,191,Maria Alice Brito,ugomes@example.com,Rodrigues dos Dourados,SP,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
4101,2025-02-06T03:25:37.000-03:00,2025-02-09T03:25:37.000-03:00,Entregue,4,599.9,Pix,341,Sra. Brenda Andrade,ana-juliacaldeira@example.net,Cassiano,MG,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
4239,2025-12-27T03:37:11.000-03:00,2025-12-28T03:37:11.000-03:00,Entregue,2,599.9,Pix,341,Sra. Brenda Andrade,ana-juliacaldeira@example.net,Cassiano,MG,7,Jaqueta Urban,Moda,ModaTop,Excelente atendimento
4798,2025-01-03T10:13:37.000-03:00,2025-01-06T10:13:37.000-03:00,Entregue,4,599.9,Cartão de crédito,511,Sra. Amanda Azevedo,sarafogaca@example.com,Pacheco do Norte,PR,7,Jaqueta Urban,Moda,ModaTop,Excelente atendimento
4859,2025-07-17T09:58:56.000-03:00,2025-07-23T09:58:56.000-03:00,Entregue,2,599.9,Boleto,296,Kevin Cirino,renan41@example.org,Lima da Serra,MG,7,Jaqueta Urban,Moda,ModaTop,Excelente atendimento
5055,2025-10-11T20:04:18.000-03:00,2025-10-12T20:04:18.000-03:00,Entregue,1,599.9,Boleto,224,Gustavo Nunes,milenacavalcante@example.org,da Mata,RJ,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
5152,2025-05-10T20:46:54.000-03:00,2025-05-17T20:46:54.000-03:00,Entregue,1,599.9,Pix,328,Otávio da Conceição,emanuellacampos@example.com,Melo,PR,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
