order_id,order_date,shipping_date,status,quantity,unit_price,payment_method,customer_id,customer_name,customer_email,customer_city,customer_state,product_id,product_name,category,supplier,review
14703,2025-09-20T11:28:39.000-03:00,2025-09-22T11:28:39.000-03:00,Entregue,-1,499.9,Cartão de crédito,119,Sra. Liz Correia,yvasconcelos@example.org,Fernandes de Goiás,CE,3,Fone Gamma,Eletrônicos,TechBrasil,Excelente atendimento
37015,2025-04-29T01:01:53.000-03:00,2025-05-04T01:01:53.000-03:00,Entregue,-1,499.9,Boleto,405,Pedro Henrique Souza,miguelleao@example.org,Brito de Campos,RJ,3,Fone Gamma,Eletrônicos,TechBrasil,Não recomendo
112763,2025-07-30T12:36:25.000-03:00,2025-08-02T12:36:25.000-03:00,Entregue,-1,499.90000000006216,Cartão de crédito,769,Theodoro Azevedo,emendonca@example.com,Siqueira da Praia,RJ,3,Fone Gamma,Eletrônicos,TechBrasil,Produto chegou antes do esperado
118438,2025-11-26T23:24:01.000-03:00,2025-12-02T23:24:01.000-03:00,Entregue,-1,499.9,Pix,847,Luiz Otávio da Cunha,sofia28@example.com,Melo das Pedras,SP,3,Fone Gamma,Eletrônicos,TechBrasil,"Muito bom, recomendo"
122604,2025-07-05T15:23:29.000-03:00,2025-07-11T15:23:29.000-03:00,Entregue,-1,499.9,Boleto,723,Asafe Albuquerque,hrodrigues@example.com,da Cruz,SP,3,Fone Gamma,Eletrônicos,TechBrasil,Qualidade ruim
18248,2025-01-17T17:23:02.000-03:00,2025-01-20T17:23:02.000-03:00,Em trânsito,-1,499.9,Cartão de crédito,193,Lorenzo Correia,maria-eduardacastro@example.com,Silveira,CE,3,Fone Gamma,Eletrônicos,TechBrasil,"Muito bom, recomendo"
60359,2025-06-15T07:21:32.000-03:00,2025-06-18T07:21:32.000-03:00,Entregue,-1,499.9,Cartão de crédito,698,Henry Mendes,enrico90@example.com,Cirino,MG,3,Fone Gamma,Eletrônicos,TechBrasil,Excelente atendimento
77387,2025-06-12T13:46:16.000-03:00,,Cancelado,-1,499.9,Pix,237,Sra. Milena Barros,moreiramarcela@example.org,Monteiro do Norte,SP,3,Fone Gamma,Eletrônicos,TechBrasil,
95326,2025-04-10T19:22:28.000-03:00,2025-04-14T19:22:28.000-03:00,Em trânsito,-1,499.9,Cartão de crédito,835,Luiz Henrique Fogaça,diego08@example.org,Câmara de Minas,MG,3,Fone Gamma,Eletrônicos,TechBrasil,Entrega atrasada
33581,2025-02-15T15:15:38.000-03:00,2025-02-21T15:15:38.000-03:00,Em trânsito,-1,499.9,Cartão de crédito,399,Sra. Clarice Sousa,jda-rosa@example.net,Mendonça de Cunha,SC,3,Fone Gamma,Eletrônicos,TechBrasil,Produto chegou antes do esperado
62429,2025-06-01T05:45:03.000-03:00,2025-06-07T05:45:03.000-03:00,Entregue,-1,499.9,Boleto,196,Emanuel Martins,marinaoliveira@example.net,Brito de Ribeiro,RJ,3,Fone Gamma,Eletrônicos,TechBrasil,Não recomendo
82239,2025-06-05T12:36:18.000-03:00,2025-06-07T12:36:18.000-03:00,Entregue,-1,499.9,Boleto,640,Lorena Cassiano,enzo-gabriel40@example.com,Albuquerque de Aparecida,RJ,3,Fone Gamma,Eletrônicos,TechBrasil,Não recomendo
87198,2025-02-12T12:25:49.000-03:00,2025-02-16T12:25:49.000-03:00,Entregue,-1,499.9,Boleto,909,Julia Sampaio,dteixeira@example.net,da Paz,SP,3,Fone Gamma,Eletrônicos,TechBrasil,Entrega atrasada
3484,2025-04-27T18:53:46.000-03:00,2025-04-30T18:53:46.000-03:00,Entregue,-1,499.9,Boleto,580,Maitê Viana,brunasilva@example.net,Gonçalves de Freitas,SP,3,Fone Gamma,Eletrônicos,TechBrasil,Qualidade ruim
15639,2025-02-19T16:43:05.000-03:00,2025-02-24T16:43:05.000-03:00,Entregue,-1,499.9,Cartão de crédito,397,Gael Henrique Costa,da-conceicaolarissa@example.org,da Cruz Alegre,PE,3,Fone Gamma,Eletrônicos,TechBrasil,Não recomendo
